Date,RSSI
261,-34
262,-34
263,-33
264,-33
265,-34
266,-33
267,-34
268,-33
269,-34
270,-33
271,-33
272,-33
273,-34
274,-33
275,-34
276,-34
277,-34
278,-34
279,-34
280,-34
281,-33
282,-33
283,-34
284,-33
285,-33
286,-33
287,-34
288,-33
289,-33
290,-33
291,-33
292,-33
293,-33
294,-33
295,-33
296,-33
297,-34
298,-33
299,-33
300,-34
301,-34
302,-33
303,-33
304,-33
305,-33
306,-33
307,-33
308,-33
309,-33
310,-34
311,-33
312,-33
313,-34
314,-33
315,-34
316,-1
317,-33
318,-34
319,-33
320,-34
321,-33
322,-33
323,-33
324,-34
325,-33
326,-34
327,-33
328,-33
329,-34
330,-34
331,-34
332,-34
333,-34
334,-34
335,-34
336,-34
337,-33
338,-34
339,-34
340,-33
341,-33
342,-33
343,-33
344,-33
345,-33
346,-33
347,-33
348,-33
349,-33
350,-33
351,-33
352,-33
353,-34
354,-34
355,-33
356,-33
357,-33
358,-33
359,-33
360,-33
361,-33
362,-33
363,-33
364,-34
365,-33
366,-33
367,-33
368,-33
369,-33
370,-33
371,-33
372,-33
373,-33
374,-33
375,-33
376,-33
377,-33
378,-33
379,-33
380,-33
381,-33
382,-33
383,-34
384,-33
385,-34
386,-33
387,-34
388,-33
389,-33
390,-33
391,-33
392,-34
393,-33
394,-33
395,-33
396,-33
397,-34
398,-34
399,-34
400,-33
401,-34
402,-33
403,-33
404,-33
405,-34
406,-33
407,-33
408,-34
409,-33
410,-33
411,-33
412,-33
413,-33
414,-33
415,-33
416,-33
417,-33
418,-33
419,-33
420,-34
421,-33
422,-33
423,-33
424,-33
425,-33
426,-33
427,-33
428,-33
429,-33
430,-33
431,-33
432,-33
433,-33
434,-33
435,-33
436,-33
437,-33
438,-33
439,-33
440,-33
441,-33
442,-34
443,-33
444,-33
445,-33
446,-33
447,-33
448,-34
449,-34
450,-33
451,-33
452,-33
453,-33
454,-33
455,-33
456,-33
457,-34
458,-33
459,-33
460,-33
461,-33
462,-33
463,-33
464,-33
465,-32
466,-33
467,-33
468,-33
469,-33
470,-34
471,-33
472,-33
473,-34
474,-33
475,-33
476,-33
477,-33
478,-33
479,-33
480,-34
481,-33
482,-33
483,-34
484,-33
485,-33
486,-34
487,-31
488,-33
489,-33
490,-33
491,-33
492,-33
493,-34
494,-33
495,-33
496,-33
497,-33
498,-34
499,-34
500,-33
501,-33
502,-33
503,-34
504,-34
505,-33
506,-33
507,-33
508,-34
509,-33
510,-34
511,-33
512,-33
513,-33
514,-33
515,-33
516,-33
517,-33
518,-33
519,-33
520,-33
521,-33
522,-33
523,-33
524,-33
525,-33
526,-33
527,-33
528,-33
529,-33
530,-33
531,-33
532,-33
533,-33
534,-33
535,-33
536,-33
537,-1
538,-33
539,-33
540,-33
541,-33
542,-33
543,-33
544,-33
545,-1
546,-35
547,-1
548,-33
549,-33
550,-33
551,-34
552,-1
553,-34
554,-1
555,-33
556,-33
557,-33
558,-33
559,-33
560,-1
561,-33
562,-33
563,-33
564,-33
565,-33
566,-33
567,-33
568,-33
569,-33
570,-33
571,-34
572,-1
573,-33
574,-33
575,-33
576,-33
577,-33
578,-33
579,-1
580,-33
581,-1
582,-33
583,-33
584,-1
585,-1
586,-33
587,-33
588,-33
589,-33
590,-33
591,-33
592,-1
593,-33
594,-33
595,-33
596,-33
597,-33
598,-33
599,-33
600,-33
601,-34
602,-31
603,-33
604,-33
605,-33
606,-34
607,-33
608,-33
609,-34
610,-33
611,-33
612,-33
613,-33
614,-33
615,-33
616,-1
617,-33
618,-33
619,-33
620,-34
621,-33
622,-33
623,-34
624,-33
625,-33
626,-33
627,-33
628,-33
629,-33
630,-33
631,-33
632,-33
633,-33
634,-33
635,-33
636,-33
637,-34
638,-33
639,-1
640,-33
641,-33
642,-33
643,-33
644,-33
645,-33
646,-34
647,-33
648,-33
649,-33
650,-33
651,-34
652,-34
653,-33
654,-33
655,-1
656,-33
657,-33
658,-33
659,-33
660,-33
661,-34
662,-33
663,-1
664,-33
665,-34
666,-33
667,-33
668,-33
669,-34
670,-1
671,-33
672,-34
673,-33
674,-33
675,-33
676,-33
677,-33
678,-33
679,-33
680,-33
681,-33
682,-33
683,-33
684,-33
685,-33
686,-33
687,-33
688,-33
689,-33
690,-34
691,-33
692,-33
693,-33
694,-33
695,-33
696,-33
697,-33
698,-33
699,-33
700,-33
701,-34
702,-1
703,-34
704,-33
705,-33
706,-33
707,-33
708,-33
709,-33
710,-33
711,-33
712,-33
713,-33
714,-33
715,-33
716,-33
717,-33
718,-33
719,-33
720,-33
721,-33
722,-33
723,-33
724,-33
725,-33
726,-33
727,-34
728,-33
729,-33
730,-33
731,-33
732,-33
733,-33
734,-33
735,-33
736,-33
737,-33
738,-33
739,-33
740,-33
741,-33
742,-33
743,-34
744,-33
745,-33
746,-33
747,-34
748,-33
749,-33
750,-33
751,-33
752,-33
753,-33
754,-33
755,-33
756,-33
757,-33
758,-33
759,-33
760,-33
761,-34
762,-33
763,-33
764,-33
765,-33
766,-33
767,-33
768,-33
769,-33
770,-33
771,-34
772,-33
773,-33
774,-33
775,-33
776,-32
777,-33
778,-33
779,-33
780,-33
781,-34
782,-34
783,-33
784,-35
785,-33
786,-33
787,-33
788,-33
789,-33
790,-33
791,-33
792,-33
793,-33
794,-33
795,-33
796,-33
797,-33
798,-33
799,-33
800,-33
801,-33
802,-33
803,-33
804,-33
805,-33
806,-34
807,-33
808,-33
809,-33
810,-33
811,-33
812,-33
813,-33
814,-33
815,-33
816,-33
817,-33
818,-33
819,-1
820,-32
821,-33
822,-33
823,-33
824,-33
825,-33
826,-32
827,-33
828,-32
829,-33
830,-33
831,-33
832,-33
833,-33
834,-33
835,-33
836,-33
837,-33
838,-33
839,-33
840,-33
841,-32
842,-33
843,-33
844,-33
845,-33
846,-33
847,-33
848,-33
849,-33
850,-33
851,-33
852,-33
853,-33
854,-33
855,-33
856,-33
857,-33
858,-33
859,-33
860,-33
861,-33
862,-33
863,-33
864,-33
865,-33
866,-33
867,-33
868,-33
869,-33
870,-32
871,-33
872,-33
873,-33
874,-33
875,-33
876,-33
877,-33
878,-33
879,-33
880,-33
881,-33
882,-33
883,-33
884,-34
885,-33
886,-33
887,-34
888,-33
889,-34
890,-34
891,-34
892,-33
893,-33
894,-33
895,-33
896,-33
897,-34
898,-33
899,-33
900,-33
901,-34
902,-33
903,-34
904,-33
905,-33
906,-33
907,-33
908,-33
909,-33
910,-34
911,-33
912,-34
913,-34
914,-33
915,-33
916,-33
917,-34
918,-33
919,-33
920,-34
921,-33
922,-33
923,-33
924,-33
925,-33
926,-33
927,-33
928,-33
929,-33
930,-33
931,-34
932,-33
933,-33
934,-33
935,-33
936,-33
937,-34
938,-33
939,-33
940,-33
941,-33
942,-33
943,-33
944,-34
945,-34
946,-33
947,-34
948,-34
949,-34
950,-33
951,-33
952,-34
953,-33
954,-33
955,-34
956,-33
957,-33
958,-34
959,-33
960,-33
961,-34
962,-33
963,-33
964,-33
965,-33
966,-33
967,-33
968,-33
969,-33
970,-33
971,-34
972,-33
973,-33
974,-33
975,-33
976,-34
977,-34
978,-33
979,-33
980,-33
981,-33
982,-33
983,-33
984,-33
985,-33
986,-33
987,-33
988,-33
989,-33
990,-34
991,-33
992,-33
993,-33
994,-33
995,-33
996,-33
997,-33
998,-33
999,-33
1000,-34
1001,-33
1002,-34
1003,-33
1004,-33
1005,-34
1006,-33
1007,-34
1008,-33
1009,-22
1010,-22
1011,-22
1012,-22
1013,-22
1014,-22
1015,-22
1016,-22
1017,-22
1018,-22
1019,-21
1020,-22
1021,-21
1022,-22
1023,-22
1024,-22
1025,-22
1026,-22
1027,-22
1028,-22
1029,-22
1030,-21
1031,-22
1032,-22
1033,-22
1034,-22
1035,-22
1036,-22
1037,-22
1038,-22
1039,-22
1040,-22
1041,-22
1042,-22
1043,-22
1044,-22
1045,-22
1046,-22
1047,-22
1048,-22
1049,-22
1050,-22
1051,-22
1052,-22
1053,-22
1054,-22
1055,-22
1056,-22
1057,-22
1058,-22
1059,-22
1060,-22
1061,-22
1062,-22
1063,-22
1064,-22
1065,-22
1066,-22
1067,-22
1068,-22
1069,-22
1070,-22
1071,-22
1072,-21
1073,-22
1074,-22
1075,-22
1076,-22
1077,-22
1078,-22
1079,-21
1080,-22
1081,-22
1082,-22
1083,-22
1084,-22
1085,-22
1086,-22
1087,-22
1088,-22
1089,-22
1090,-22
1091,-22
1092,-22
1093,-22
1094,-22
1095,-21
1096,-22
1097,-22
1098,-22
1099,-22
1100,-22
1101,-22
1102,-21
1103,-22
1104,-22
1105,-22
1106,-22
1107,-22
1108,-22
1109,-22
1110,-22
1111,-22
1112,-22
1113,-22
1114,-22
1115,-23
1116,-22
1117,-22
1118,-22
1119,-22
1120,-22
1121,-22
1122,-22
1123,-22
1124,-22
1125,-22
1126,-22
1127,-21
1128,-22
1129,-22
1130,-22
1131,-22
1132,-22
1133,-21
1134,-22
1135,-22
1136,-23
1137,-22
1138,-22
1139,-23
1140,-21
1141,-19
1142,-20
1143,-20
1144,-20
1145,-19
1146,-20
1147,-20
1148,-19
1149,-20
1150,-20
1151,-1
1152,-20
1153,-20
1154,-20
1155,-20
1156,-20
1157,-20
1158,-19
1159,-20
1160,-19
1161,-20
1162,-20
1163,-20
1164,-20
1165,-20
1166,-20
1167,-20
1168,-20
1169,-20
1170,-20
1171,-20
1172,-20
1173,-20
1174,-20
1175,-20
1176,-20
1177,-20
1178,-20
1179,-20
1180,-20
1181,-20
1182,-20
1183,-20
1184,-20
1185,-19
1186,-20
1187,-20
1188,-20
1189,-19
1190,-20
1191,-20
1192,-20
1193,-20
1194,-20
1195,-20
1196,-20
1197,-20
1198,-20
1199,-20
1200,-19
1201,-20
1202,-20
1203,-20
1204,-20
1205,-20
1206,-20
1207,-20
1208,-20
1209,-20
1210,-20
1211,-20
1212,-20
1213,-20
1214,-20
1215,-20
1216,-20
1217,-20
1218,-20
1219,-20
1220,-20
1221,-20
1222,-20
1223,-20
1224,-20
1225,-20
1226,-20
1227,-20
1228,-20
1229,-20
1230,-20
1231,-20
1232,-20
1233,-20
1234,-20
1235,-20
1236,-20
1237,-20
1238,-20
1239,-20
1240,-20
1241,-20
1242,-20
1243,-20
1244,-19
1245,-20
1246,-19
1247,-20
1248,-19
1249,-20
1250,-20
1251,-19
1252,-20
1253,-20
1254,-19
1255,-19
1256,-20
1257,-20
1258,-20
1259,-20
1260,-20
1261,-20
1262,-20
1263,-20
1264,-20
1265,-19
1266,-19
1267,-20
1268,-20
1269,-20
1270,-19
1271,-20
1272,-20
1273,-20
1274,-20
1275,-20
1276,-20
1277,-20
1278,-20
1279,-20
1280,-20
1281,-20
1282,-20
1283,-20
1284,-20
1285,-20
1286,-20
1287,-20
1288,-20
1289,-20
1290,-19
1291,-20
1292,-20
1293,-20
1294,-20
1295,-19
1296,-19
1297,-20
1298,-20
1299,-20
1300,-19
1301,-20
1302,-19
1303,-20
1304,-20
1305,-20
1306,-20
1307,-20
1308,-19
1309,-20
1310,-20
1311,-19
1312,-20
1313,-20
1314,-20
1315,-20
1316,-20
1317,-20
1318,-20
1319,-20
1320,-20
1321,-19
1322,-19
1323,-20
1324,-20
1325,-19
1326,-20
1327,-20
1328,-20
1329,-20
1330,-20
1331,-20
1332,-20
1333,-20
1334,-20
1335,-20
1336,-20
1337,-20
1338,-20
1339,-20
1340,-20
1341,-20
1342,-20
1343,-20
1344,-20
1345,-20
1346,-20
1347,-19
1348,-20
1349,-20
1350,-20
1351,-20
1352,-20
1353,-19
1354,-20
1355,-20
1356,-20
1357,-20
1358,-20
1359,-20
1360,-20
1361,-20
1362,-20
1363,-19
1364,-19
1365,-19
1366,-19
1367,-20
1368,-20
1369,-20
1370,-20
1371,-20
1372,-20
1373,-19
1374,-19
1375,-20
1376,-20
1377,-20
1378,-19
1379,-20
1380,-20
1381,-19
1382,-20
1383,-19
1384,-20
1385,-20
1386,-20
1387,-20
1388,-20
1389,-20
1390,-20
1391,-20
1392,-20
1393,-20
1394,-20
1395,-20
1396,-20
1397,-19
1398,-20
1399,-20
1400,-20
1401,-20
1402,-19
1403,-20
1404,-20
1405,-20
1406,-20
1407,-19
1408,-20
1409,-20
1410,-19
1411,-20
1412,-19
1413,-20
1414,-19
1415,-20
1416,-20
1417,-20
1418,-19
1419,-19
1420,-20
1421,-19
1422,-19
1423,-20
1424,-20
1425,-20
1426,-20
1427,-20
1428,-20
1429,-20
1430,-19
1431,-20
1432,-20
1433,-20
1434,-20
1435,-20
1436,-19
1437,-19
1438,-20
1439,-19
1440,-20
1441,-20
1442,-20
1443,-20
1444,-20
1445,-20
1446,-20
1447,-20
1448,-20
1449,-20
1450,-20
1451,-20
1452,-20
1453,-20
1454,-20
1455,-20
1456,-20
1457,-20
1458,-20
1459,-20
1460,-19
1461,-20
1462,-19
1463,-19
1464,-20
1465,-19
1466,-20
1467,-20
1468,-20
1469,-19
1470,-20
1471,-20
1472,-20
1473,-20
1474,-20
1475,-20
1476,-20
1477,-19
1478,-20
1479,-19
1480,-20
1481,-19
1482,-19
1483,-20
1484,-20
1485,-20
1486,-20
1487,-20
1488,-20
1489,-19
1490,-20
1491,-19
1492,-20
1493,-20
1494,-20
1495,-20
1496,-20
1497,-20
1498,-20
1499,-20
1500,-19
1501,-20
1502,-20
1503,-20
1504,-20
1505,-20
1506,-20
1507,-20
1508,-20
1509,-20
1510,-20
1511,-20
1512,-20
1513,-20
1514,-20
1515,-20
1516,-20
1517,-20
1518,-20
1519,-20
1520,-20
1521,-19
1522,-20
1523,-19
1524,-19
1525,-19
1526,-20
1527,-19
1528,-20
1529,-20
1530,-19
1531,-20
1532,-20
1533,-20
1534,-20
1535,-20
1536,-19
1537,-19
1538,-20
1539,-20
1540,-19
1541,-20
1542,-20
1543,-20
1544,-20
1545,-20
1546,-20
1547,-20
1548,-20
1549,-19
1550,-20
1551,-20
1552,-20
1553,-20
1554,-20
1555,-20
1556,-20
1557,-20
1558,-20
1559,-20
1560,-20
1561,-20
1562,-20
1563,-20
1564,-20
1565,-20
1566,-20
1567,-20
1568,-20
1569,-20
1570,-20
1571,-20
1572,-19
1573,-19
1574,-20
1575,-20
1576,-20
1577,-20
1578,-20
1579,-20
1580,-20
1581,-20
1582,-20
1583,-19
1584,-20
1585,-20
1586,-19
1587,-19
1588,-20
1589,-20
1590,-19
1591,-20
1592,-19
1593,-20
1594,-20
1595,-19
1596,-20
1597,-20
1598,-20
1599,-19
1600,-20
1601,-20
1602,-19
1603,-19
1604,-19
1605,-19
1606,-19
1607,-20
1608,-20
1609,-20
1610,-19
1611,-20
1612,-20
1613,-19
1614,-20
1615,-20
1616,-20
1617,-20
1618,-20
1619,-20
1620,-20
1621,-20
1622,-20
1623,-20
1624,-20
1625,-20
1626,-19
1627,-20
1628,-20
1629,-20
1630,-20
1631,-20
1632,-19
1633,-20
1634,-19
1635,-20
1636,-19
1637,-20
1638,-20
1639,-20
1640,-19
1641,-20
1642,-20
1643,-19
1644,-19
1645,-20
1646,-19
1647,-20
1648,-20
1649,-20
1650,-20
1651,-20
1652,-20
1653,-19
1654,-20
1655,-20
1656,-20
1657,-19
1658,-20
1659,-19
1660,-20
1661,-19
1662,-20
1663,-20
1664,-19
1665,-19
1666,-20
1667,-20
1668,-20
1669,-20
1670,-20
1671,-20
1672,-20
1673,-20
1674,-20
1675,-20
1676,-20
1677,-20
1678,-20
1679,-20
1680,-20
1681,-19
1682,-20
1683,-19
1684,-20
1685,-20
1686,-19
1687,-20
1688,-20
1689,-20
1690,-19
1691,-20
1692,-20
1693,-20
1694,-19
1695,-20
1696,-19
1697,-20
1698,-20
1699,-20
1700,-19
1701,-19
1702,-19
1703,-19
1704,-19
1705,-20
1706,-19
1707,-20
1708,-19
1709,-20
1710,-20
1711,-19
1712,-20
1713,-19
1714,-19
1715,-19
1716,-19
1717,-19
1718,-20
1719,-20
1720,-20
1721,-20
1722,-20
1723,-20
1724,-20
1725,-20
1726,-20
1727,-20
1728,-20
1729,-20
1730,-20
1731,-20
1732,-20
1733,-20
1734,-20
1735,-20
1736,-20
1737,-19
1738,-20
1739,-20
1740,-20
1741,-19
1742,-20
1743,-20
1744,-19
1745,-20
1746,-19
1747,-20
1748,-19
1749,-19
1750,-19
1751,-20
1752,-19
1753,-20
1754,-20
1755,-19
1756,-20
1757,-20
1758,-20
1759,-20
1760,-19
1761,-20
1762,-20
1763,-20
1764,-20
1765,-20
1766,-20
1767,-20
1768,-20
1769,-20
1770,-20
1771,-19
1772,-19
1773,-19
1774,-19
1775,-19
1776,-19
1777,-20
1778,-20
1779,-20
1780,-20
1781,-20
1782,-20
1783,-20
1784,-20
1785,-20
1786,-20
1787,-20
1788,-20
1789,-20
1790,-20
1791,-19
1792,-20
1793,-20
1794,-20
1795,-19
1796,-20
1797,-20
1798,-20
1799,-20
1800,-20
1801,-20
1802,-19
1803,-19
1804,-19
1805,-19
1806,-20
1807,-19
1808,-20
1809,-20
1810,-19
1811,-20
1812,-19
1813,-19
1814,-20
1815,-19
1816,-20
1817,-19
1818,-20
1819,-20
1820,-20
1821,-19
1822,-19
1823,-19
1824,-19
1825,-20
1826,-19
1827,-20
1828,-20
1829,-20
1830,-20
1831,-20
1832,-20
1833,-19
1834,-20
1835,-20
1836,-20
1837,-20
1838,-20
1839,-20
1840,-20
1841,-20
1842,-20
1843,-19
1844,-20
1845,-20
1846,-20
1847,-20
1848,-20
1849,-20
1850,-20
1851,-19
1852,-20
1853,-20
1854,-20
1855,-20
1856,-20
1857,-20
1858,-20
1859,-19
1860,-20
1861,-20
1862,-20
1863,-20
1864,-20
1865,-19
1866,-20
1867,-20
1868,-19
1869,-19
1870,-19
1871,-20
1872,-20
1873,-20
1874,-20
1875,-19
1876,-19
1877,-20
1878,-20
1879,-20
1880,-20
1881,-20
1882,-19
1883,-19
1884,-19
1885,-20
1886,-20
1887,-19
1888,-19
1889,-20
1890,-19
1891,-20
1892,-20
1893,-20
1894,-19
1895,-20
1896,-20
1897,-20
1898,-20
1899,-20
1900,-20
1901,-20
1902,-20
1903,-20
1904,-20
1905,-20
1906,-19
1907,-19
1908,-20
1909,-20
1910,-20
1911,-20
1912,-20
1913,-19
1914,-20
1915,-19
1916,-19
1917,-20
1918,-19
1919,-19
1920,-19
1921,-19
1922,-19
1923,-20
1924,-20
1925,-20
1926,-19
1927,-19
1928,-20
1929,-20
1930,-20
1931,-20
1932,-20
1933,-20
1934,-19
1935,-20
1936,-20
1937,-19
1938,-19
1939,-19
1940,-19
1941,-19
1942,-19
1943,-20
1944,-20
1945,-20
1946,-20
1947,-20
1948,-20
1949,-20
1950,-20
1951,-20
1952,-20
1953,-20
1954,-20
1955,-20
1956,-20
1957,-20
1958,-20
1959,-20
1960,-20
1961,-20
1962,-20
1963,-20
1964,-19
1965,-20
1966,-20
1967,-20
1968,-20
1969,-20
1970,-19
1971,-19
1972,-19
1973,-20
1974,-19
1975,-20
1976,-20
1977,-20
1978,-20
1979,-20
1980,-19
1981,-20
1982,-19
1983,-20
1984,-19
1985,-19
1986,-20
1987,-20
1988,-20
1989,-19
1990,-20
1991,-20
1992,-20
1993,-20
1994,-20
1995,-19
1996,-20
1997,-19
1998,-20
1999,-19
2000,-20
2001,-20
2002,-20
2003,-20
2004,-20
2005,-20
2006,-20
2007,-20
2008,-20
2009,-20
2010,-20
2011,-20
2012,-20
2013,-20
2014,-20
2015,-20
2016,-20
2017,-15
2018,-15
2019,-15
2020,-16
2021,-15
2022,-15
2023,-16
2024,-15
2025,-15
2026,-15
2027,-15
2028,-15
2029,-16
2030,-15
2031,-16
2032,-15
2033,-15
2034,-15
2035,-16
2036,-15
2037,-15
2038,-15
2039,-15
2040,-16
2041,-16
2042,-15
2043,-15
2044,-16
2045,-16
2046,-15
2047,-16
2048,-16
2049,-16
2050,-15
2051,-15
2052,-16
2053,-16
2054,-16
2055,-15
2056,-15
2057,-15
2058,-15
2059,-16
2060,-16
2061,-16
2062,-15
2063,-15
2064,-15
2065,-16
2066,-15
2067,-16
2068,-16
2069,-16
2070,-16
2071,-16
2072,-16
2073,-16
2074,-15
2075,-16
2076,-15
2077,-15
2078,-16
2079,-15
2080,-15
2081,-15
2082,-15
2083,-16
2084,-15
2085,-16
2086,-16
2087,-15
2088,-15
2089,-15
2090,-16
2091,-16
2092,-15
2093,-16
2094,-15
2095,-15
2096,-15
2097,-15
2098,-15
2099,-16
2100,-15
2101,-15
2102,-15
2103,-15
2104,-16
2105,-15
2106,-15
2107,-15
2108,-16
2109,-16
2110,-15
2111,-15
2112,-16
2113,-15
2114,-15
2115,-15
2116,-16
2117,-15
2118,-16
2119,-15
2120,-15
2121,-16
2122,-16
2123,-15
2124,-16
2125,-16
2126,-16
2127,-15
2128,-16
2129,-15
2130,-15
2131,-15
2132,-15
2133,-16
2134,-15
2135,-15
2136,-15
2137,-16
2138,-15
2139,-15
2140,-15
2141,-15
2142,-15
2143,-16
2144,-15
2145,-15
2146,-15
2147,-16
2148,-16
2149,-15
2150,-15
2151,-16
2152,-15
2153,-16
2154,-16
2155,-15
2156,-16
2157,-16
2158,-15
2159,-15
2160,-16
2161,-15
2162,-15
2163,-15
2164,-15
2165,-15
2166,-15
2167,-15
2168,-15
2169,-15
2170,-16
2171,-16
2172,-15
2173,-15
2174,-16
2175,-15
2176,-16
2177,-16
2178,-16
2179,-16
2180,-15
2181,-16
2182,-16
2183,-16
2184,-15
2185,-15
2186,-15
2187,-15
2188,-16
2189,-16
2190,-16
2191,-15
2192,-15
2193,-16
2194,-15
2195,-16
2196,-15
2197,-16
2198,-16
2199,-16
2200,-16
2201,-15
2202,-16
2203,-15
2204,-15
2205,-15
2206,-16
2207,-16
2208,-15
2209,-16
2210,-15
2211,-15
2212,-15
2213,-15
2214,-16
2215,-15
2216,-15
2217,-15
2218,-15
2219,-16
2220,-15
2221,-15
2222,-15
2223,-15
2224,-15
2225,-15
2226,-15
2227,-16
2228,-15
2229,-16
2230,-16
2231,-16
2232,-15
2233,-16
2234,-16
2235,-16
2236,-15
2237,-16
2238,-16
2239,-16
2240,-15
2241,-15
2242,-15
2243,-15
2244,-16
2245,-16
2246,-15
2247,-15
2248,-16
2249,-16
2250,-15
2251,-15
2252,-15
2253,-15
2254,-16
2255,-16
2256,-16
2257,-16
2258,-15
2259,-15
2260,-16
2261,-15
2262,-15
2263,-15
2264,-16
2265,-16
2266,-16
2267,-15
2268,-15
2269,-16
2270,-16
2271,-16
2272,-16
2273,-15
2274,-15
2275,-15
2276,-15
2277,-15
2278,-16
2279,-15
2280,-15
2281,-15
2282,-15
2283,-16
2284,-15
2285,-16
2286,-15
2287,-15
2288,-15
2289,-15
2290,-16
2291,-16
2292,-16
2293,-16
2294,-15
2295,-16
2296,-16
2297,-15
2298,-15
2299,-15
2300,-15
2301,-15
2302,-16
2303,-16
2304,-15
2305,-15
2306,-15
2307,-15
2308,-15
2309,-16
2310,-15
2311,-16
2312,-16
2313,-15
2314,-16
2315,-15
2316,-15
2317,-16
2318,-15
2319,-15
2320,-15
2321,-15
2322,-15
2323,-16
2324,-15
2325,-16
2326,-15
2327,-16
2328,-15
2329,-15
2330,-15
2331,-16
2332,-15
2333,-16
2334,-15
2335,-15
2336,-15
2337,-15
2338,-15
2339,-15
2340,-16
2341,-16
2342,-15
2343,-15
2344,-16
2345,-16
2346,-15
2347,-15
2348,-16
2349,-16
2350,-16
2351,-16
2352,-15
2353,-16
2354,-16
2355,-15
2356,-15
2357,-16
2358,-16
2359,-15
2360,-15
2361,-15
2362,-15
2363,-15
2364,-15
2365,-15
2366,-15
2367,-15
2368,-15
2369,-15
2370,-15
2371,-15
2372,-15
2373,-16
2374,-16
2375,-15
2376,-16
2377,-16
2378,-16
2379,-16
2380,-15
2381,-15
2382,-15
2383,-16
2384,-16
2385,-16
2386,-15
2387,-16
2388,-15
2389,-15
2390,-15
2391,-15
2392,-15
2393,-16
2394,-16
2395,-15
2396,-16
2397,-16
2398,-15
2399,-16
2400,-16
2401,-16
2402,-15
2403,-15
2404,-16
2405,-16
2406,-15
2407,-15
2408,-15
2409,-16
2410,-21
2411,-17
2412,-17
2413,-17
2414,-17
2415,-17
2416,-17
2417,-17
2418,-17
2419,-17
2420,-17
2421,-17
2422,-17
2423,-17
2424,-17
2425,-17
2426,-17
2427,-17
2428,-17
2429,-17
2430,-17
2431,-17
2432,-17
2433,-17
2434,-17
2435,-17
2436,-17
2437,-17
2438,-17
2439,-17
2440,-17
2441,-17
2442,-17
2443,-17
2444,-17
2445,-17
2446,-18
2447,-17
2448,-18
2449,-17
2450,-18
2451,-17
2452,-17
2453,-17
2454,-17
2455,-17
2456,-18
2457,-17
2458,-18
2459,-17
2460,-17
2461,-17
2462,-17
2463,-18
2464,-17
2465,-18
2466,-17
2467,-17
2468,-17
2469,-18
2470,-18
2471,-17
2472,-17
2473,-17
2474,-17
2475,-17
2476,-17
2477,-17
2478,-17
2479,-17
2480,-17
2481,-17
2482,-17
2483,-17
2484,-17
2485,-17
2486,-17
2487,-17
2488,-17
2489,-17
2490,-17
2491,-17
2492,-17
2493,-18
2494,-17
2495,-17
2496,-17
2497,-17
