Date,RSSI
249,-37
250,-37
251,-37
252,-37
253,-36
254,-37
255,-37
256,-37
257,-37
258,-37
259,-37
260,-37
261,-37
262,-37
263,-37
264,-37
265,-36
266,-37
267,-37
268,-37
269,-36
270,-37
271,-37
272,-37
273,-36
274,-37
275,-37
276,-37
277,-37
278,-37
279,-37
280,-37
281,-37
282,-37
283,-37
284,-37
285,-37
286,-37
287,-37
288,-37
289,-37
290,-37
291,-37
292,-37
293,-36
294,-37
295,-37
296,-37
297,-37
298,-37
299,-36
300,-37
301,-37
302,-37
303,-37
304,-37
305,-37
306,-37
307,-37
308,-37
309,-37
310,-37
311,-37
312,-37
313,-37
314,-37
315,-37
316,-37
317,-37
318,-37
319,-37
320,-36
321,-37
322,-37
323,-37
324,-37
325,-37
326,-37
327,-37
328,-36
329,-37
330,-37
331,-37
332,-37
333,-37
334,-37
335,-37
336,-37
337,-1
338,-37
339,-37
340,-37
341,-37
342,-37
343,-37
344,-36
345,-37
346,-37
347,-37
348,-37
349,-37
350,-36
351,-37
352,-37
353,-37
354,-37
355,-37
356,-37
357,-37
358,-36
359,-37
360,-1
361,-37
362,-37
363,-37
364,-37
365,-37
366,-37
367,-37
368,-37
369,-37
370,-37
371,-37
372,-37
373,-36
374,-37
375,-37
376,-37
377,-37
378,-37
379,-37
380,-1
381,-37
382,-37
383,-37
384,-37
385,-1
386,-37
387,-36
388,-37
389,-37
390,-1
391,-37
392,-37
393,-37
394,-37
395,-37
396,-37
397,-37
398,-37
399,-37
400,-37
401,-37
402,-37
403,-37
404,-37
405,-37
406,-37
407,-37
408,-36
409,-37
410,-37
411,-37
412,-37
413,-37
414,-37
415,-37
416,-37
417,-37
418,-37
419,-37
420,-37
421,-37
422,-37
423,-36
424,-37
425,-1
426,-37
427,-37
428,-37
429,-37
430,-37
431,-37
432,-37
433,-37
434,-37
435,-37
436,-37
437,-37
438,-37
439,-37
440,-37
441,-37
442,-37
443,-37
444,-36
445,-37
446,-37
447,-37
448,-37
449,-37
450,-37
451,-37
452,-37
453,-37
454,-37
455,-37
456,-37
457,-37
458,-37
459,-37
460,-37
461,-37
462,-37
463,-36
464,-37
465,-37
466,-37
467,-37
468,-37
469,-37
470,-37
471,-37
472,-37
473,-37
474,-37
475,-37
476,-37
477,-36
478,-37
479,-37
480,-37
481,-37
482,-37
483,-37
484,-37
485,-37
486,-37
487,-37
488,-37
489,-37
490,-37
491,-37
492,-37
493,-37
494,-37
495,-37
496,-37
497,-37
498,-37
499,-37
500,-37
501,-37
502,-37
503,-37
504,-37
505,-36
506,-37
507,-37
508,-37
509,-37
510,-37
511,-37
512,-37
513,-37
514,-37
515,-37
516,-37
517,-37
518,-37
519,-37
520,-37
521,-37
522,-37
523,-37
524,-37
525,-37
526,-37
527,-37
528,-36
529,-37
530,-37
531,-37
532,-36
533,-37
534,-37
535,-37
536,-37
537,-37
538,-37
539,-37
540,-37
541,-37
542,-37
543,-37
544,-37
545,-37
546,-37
547,-36
548,-37
549,-37
550,-37
551,-37
552,-37
553,-37
554,-37
555,-37
556,-37
557,-37
558,-37
559,-37
560,-36
561,-37
562,-37
563,-37
564,-37
565,-36
566,-37
567,-37
568,-37
569,-37
570,-37
571,-37
572,-37
573,-37
574,-37
575,-37
576,-37
577,-37
578,-37
579,-37
580,-37
581,-37
582,-37
583,-37
584,-37
585,-1
586,-37
587,-37
588,-37
589,-37
590,-37
591,-37
592,-37
593,-37
594,-37
595,-37
596,-37
597,-37
598,-36
599,-37
600,-37
601,-1
602,-37
603,-37
604,-37
605,-37
606,-1
607,-37
608,-37
609,-1
610,-37
611,-37
612,-37
613,-37
614,-37
615,-37
616,-37
617,-37
618,-37
619,-37
620,-37
621,-37
622,-37
623,-37
624,-37
625,-37
626,-37
627,-37
628,-37
629,-36
630,-37
631,-37
632,-37
633,-37
634,-37
635,-37
636,-37
637,-37
638,-37
639,-37
640,-37
641,-37
642,-37
643,-37
644,-37
645,-37
646,-37
647,-37
648,-37
649,-37
650,-37
651,-37
652,-37
653,-37
654,-37
655,-37
656,-37
657,-37
658,-37
659,-37
660,-37
661,-37
662,-37
663,-37
664,-37
665,-37
666,-37
667,-37
668,-37
669,-37
670,-36
671,-36
672,-37
673,-1
674,-37
675,-37
676,-37
677,-37
678,-37
679,-37
680,-37
681,-37
682,-37
683,-37
684,-37
685,-37
686,-37
687,-37
688,-37
689,-37
690,-37
691,-36
692,-37
693,-37
694,-37
695,-37
696,-37
697,-37
698,-1
699,-37
700,-37
701,-37
702,-37
703,-37
704,-37
705,-1
706,-37
707,-37
708,-37
709,-37
710,-37
711,-37
712,-37
713,-1
714,-37
715,-37
716,-37
717,-37
718,-37
719,-37
720,-1
721,-37
722,-37
723,-37
724,-37
725,-37
726,-37
727,-37
728,-37
729,-37
730,-37
731,-37
732,-37
733,-37
734,-37
735,-37
736,-37
737,-37
738,-37
739,-37
740,-37
741,-37
742,-37
743,-37
744,-37
745,-37
746,-37
747,-37
748,-37
749,-37
750,-37
751,-37
752,-37
753,-37
754,-37
755,-37
756,-37
757,-37
758,-37
759,-37
760,-37
761,-37
762,-37
763,-37
764,-36
765,-37
766,-36
767,-37
768,-37
769,-37
770,-37
771,-37
772,-37
773,-37
774,-37
775,-37
776,-37
777,-37
778,-37
779,-37
780,-37
781,-37
782,-37
783,-37
784,-37
785,-37
786,-37
787,-37
788,-37
789,-37
790,-37
791,-37
792,-37
793,-37
794,-37
795,-37
796,-37
797,-37
798,-37
799,-37
800,-37
801,-37
802,-37
803,-37
804,-37
805,-37
806,-37
807,-37
808,-37
809,-37
810,-37
811,-37
812,-37
813,-37
814,-37
815,-37
816,-37
817,-37
818,-37
819,-37
820,-37
821,-37
822,-36
823,-37
824,-37
825,-37
826,-37
827,-37
828,-37
829,-37
830,-37
831,-37
832,-37
833,-37
834,-37
835,-37
836,-37
837,-37
838,-37
839,-37
840,-37
841,-37
842,-37
843,-37
844,-37
845,-37
846,-37
847,-37
848,-37
849,-1
850,-37
851,-37
852,-37
853,-37
854,-37
855,-36
856,-37
857,-1
858,-37
859,-1
860,-37
861,-37
862,-37
863,-37
864,-37
865,-37
866,-37
867,-1
868,-37
869,-37
870,-37
871,-37
872,-37
873,-36
874,-37
875,-37
876,-37
877,-37
878,-37
879,-37
880,-37
881,-37
882,-37
883,-1
884,-37
885,-37
886,-37
887,-37
888,-37
889,-37
890,-37
891,-37
892,-37
893,-37
894,-37
895,-37
896,-37
897,-37
898,-37
899,-37
900,-37
901,-37
902,-37
903,-37
904,-37
905,-37
906,-37
907,-37
908,-37
909,-37
910,-37
911,-37
912,-37
913,-37
914,-37
915,-37
916,-37
917,-37
918,-37
919,-37
920,-37
921,-37
922,-37
923,-37
924,-37
925,-37
926,-37
927,-37
928,-37
929,-37
930,-37
931,-37
932,-37
933,-37
934,-37
935,-37
936,-37
937,-37
938,-37
939,-37
940,-37
941,-37
942,-37
943,-37
944,-37
945,-1
946,-37
947,-37
948,-37
949,-37
950,-37
951,-37
952,-37
953,-37
954,-37
955,-37
956,-37
957,-37
958,-37
959,-37
960,-37
961,-38
962,-37
963,-37
964,-37
965,-37
966,-37
967,-37
968,-37
969,-37
970,-37
971,-37
972,-37
973,-37
974,-37
975,-37
976,-37
977,-37
978,-37
979,-37
980,-37
981,-37
982,-37
983,-37
984,-37
985,-37
986,-37
987,-37
988,-37
989,-37
990,-37
991,-37
992,-37
993,-37
994,-37
995,-37
996,-37
997,-37
998,-37
999,-37
1000,-37
1001,-37
1002,-37
1003,-37
1004,-37
1005,-37
1006,-37
1007,-37
1008,-37
1009,-26
1010,-26
1011,-26
1012,-26
1013,-26
1014,-27
1015,-27
1016,-27
1017,-26
1018,-27
1019,-26
1020,-26
1021,-26
1022,-27
1023,-26
1024,-26
1025,-26
1026,-26
1027,-27
1028,-26
1029,-26
1030,-27
1031,-26
1032,-26
1033,-27
1034,-26
1035,-27
1036,-26
1037,-26
1038,-26
1039,-27
1040,-26
1041,-26
1042,-27
1043,-26
1044,-27
1045,-26
1046,-27
1047,-26
1048,-26
1049,-26
1050,-26
1051,-26
1052,-27
1053,-27
1054,-27
1055,-27
1056,-27
1057,-27
1058,-27
1059,-27
1060,-27
1061,-27
1062,-27
1063,-27
1064,-27
1065,-27
1066,-26
1067,-27
1068,-27
1069,-27
1070,-27
1071,-27
1072,-27
1073,-27
1074,-26
1075,-27
1076,-27
1077,-27
1078,-27
1079,-27
1080,-27
1081,-27
1082,-27
1083,-27
1084,-27
1085,-26
1086,-27
1087,-26
1088,-26
1089,-27
1090,-26
1091,-27
1092,-26
1093,-26
1094,-26
1095,-26
1096,-27
1097,-27
1098,-26
1099,-27
1100,-26
1101,-26
1102,-26
1103,-26
1104,-26
1105,-27
1106,-26
1107,-26
1108,-26
1109,-26
1110,-26
1111,-26
1112,-27
1113,-26
1114,-26
1115,-26
1116,-26
1117,-27
1118,-26
1119,-26
1120,-26
1121,-26
1122,-26
1123,-26
1124,-26
1125,-26
1126,-26
1127,-26
1128,-26
1129,-26
1130,-26
1131,-26
1132,-26
1133,-26
1134,-26
1135,-26
1136,-26
1137,-27
1138,-26
1139,-26
1140,-27
1141,-25
1142,-25
1143,-27
1144,-29
1145,-27
1146,-27
1147,-26
1148,-26
1149,-26
1150,-26
1151,-26
1152,-26
1153,-26
1154,-26
1155,-26
1156,-26
1157,-26
1158,-26
1159,-26
1160,-26
1161,-26
1162,-27
1163,-26
1164,-27
1165,-27
1166,-27
1167,-26
1168,-26
1169,-26
1170,-26
1171,-26
1172,-26
1173,-26
1174,-26
1175,-26
1176,-26
1177,-26
1178,-26
1179,-26
1180,-26
1181,-26
1182,-26
1183,-26
1184,-26
1185,-26
1186,-26
1187,-26
1188,-26
1189,-26
1190,-26
1191,-27
1192,-26
1193,-26
1194,-26
1195,-26
1196,-26
1197,-26
1198,-26
1199,-26
1200,-26
1201,-26
1202,-27
1203,-26
1204,-26
1205,-26
1206,-26
1207,-26
1208,-26
1209,-26
1210,-26
1211,-27
1212,-26
1213,-26
1214,-27
1215,-27
1216,-27
1217,-26
1218,-26
1219,-26
1220,-26
1221,-27
1222,-26
1223,-26
1224,-26
1225,-26
1226,-26
1227,-26
1228,-26
1229,-26
1230,-26
1231,-26
1232,-26
1233,-26
1234,-26
1235,-26
1236,-26
1237,-26
1238,-27
1239,-27
1240,-26
1241,-26
1242,-26
1243,-26
1244,-26
1245,-26
1246,-27
1247,-26
1248,-26
1249,-26
1250,-26
1251,-27
1252,-27
1253,-26
1254,-26
1255,-27
1256,-26
1257,-27
1258,-26
1259,-27
1260,-27
1261,-27
1262,-26
1263,-26
1264,-26
1265,-26
1266,-26
1267,-26
1268,-26
1269,-26
1270,-26
1271,-26
1272,-26
1273,-26
1274,-26
1275,-27
1276,-27
1277,-27
1278,-26
1279,-26
1280,-26
1281,-26
1282,-26
1283,-26
1284,-26
1285,-26
1286,-26
1287,-26
1288,-27
1289,-27
1290,-26
1291,-27
1292,-26
1293,-26
1294,-26
1295,-27
1296,-26
1297,-26
1298,-26
1299,-27
1300,-27
1301,-26
1302,-26
1303,-27
1304,-26
1305,-27
1306,-26
1307,-26
1308,-27
1309,-26
1310,-26
1311,-27
1312,-26
1313,-27
1314,-27
1315,-27
1316,-27
1317,-26
1318,-26
1319,-26
1320,-26
1321,-26
1322,-27
1323,-27
1324,-27
1325,-27
1326,-26
1327,-26
1328,-26
1329,-26
1330,-26
1331,-27
1332,-26
1333,-27
1334,-26
1335,-27
1336,-26
1337,-27
1338,-26
1339,-27
1340,-26
1341,-26
1342,-26
1343,-27
1344,-26
1345,-27
1346,-1
1347,-27
1348,-26
1349,-26
1350,-26
1351,-27
1352,-26
1353,-26
1354,-26
1355,-26
1356,-27
1357,-26
1358,-26
1359,-27
1360,-26
1361,-26
1362,-26
1363,-26
1364,-26
1365,-26
1366,-26
1367,-26
1368,-26
1369,-26
1370,-27
1371,-26
1372,-26
1373,-26
1374,-26
1375,-26
1376,-27
1377,-26
1378,-26
1379,-26
1380,-27
1381,-26
1382,-26
1383,-27
1384,-26
1385,-26
1386,-26
1387,-26
1388,-26
1389,-26
1390,-26
1391,-26
1392,-27
1393,-26
1394,-26
1395,-26
1396,-26
1397,-26
1398,-26
1399,-26
1400,-26
1401,-26
1402,-26
1403,-26
1404,-26
1405,-26
1406,-26
1407,-26
1408,-26
1409,-26
1410,-26
1411,-26
1412,-26
1413,-26
1414,-26
1415,-26
1416,-26
1417,-26
1418,-26
1419,-26
1420,-26
1421,-26
1422,-26
1423,-26
1424,-26
1425,-26
1426,-26
1427,-26
1428,-26
1429,-26
1430,-26
1431,-26
1432,-26
1433,-26
1434,-26
1435,-26
1436,-26
1437,-26
1438,-26
1439,-26
1440,-26
1441,-26
1442,-26
1443,-26
1444,-26
1445,-27
1446,-26
1447,-27
1448,-27
1449,-26
1450,-26
1451,-26
1452,-26
1453,-26
1454,-26
1455,-26
1456,-26
1457,-26
1458,-26
1459,-26
1460,-26
1461,-26
1462,-26
1463,-26
1464,-26
1465,-26
1466,-26
1467,-26
1468,-26
1469,-26
1470,-26
1471,-26
1472,-26
1473,-26
1474,-26
1475,-27
1476,-26
1477,-26
1478,-26
1479,-27
1480,-26
1481,-26
1482,-26
1483,-26
1484,-26
1485,-26
1486,-26
1487,-26
1488,-26
1489,-26
1490,-26
1491,-26
1492,-26
1493,-26
1494,-26
1495,-26
1496,-26
1497,-26
1498,-26
1499,-26
1500,-26
1501,-26
1502,-26
1503,-26
1504,-26
1505,-26
1506,-26
1507,-26
1508,-26
1509,-26
1510,-26
1511,-26
1512,-26
1513,-26
1514,-27
1515,-26
1516,-26
1517,-26
1518,-27
1519,-26
1520,-26
1521,-26
1522,-26
1523,-26
1524,-26
1525,-26
1526,-26
1527,-27
1528,-26
1529,-26
1530,-26
1531,-26
1532,-26
1533,-27
1534,-26
1535,-26
1536,-26
1537,-26
1538,-27
1539,-26
1540,-26
1541,-27
1542,-26
1543,-26
1544,-26
1545,-26
1546,-26
1547,-26
1548,-26
1549,-26
1550,-26
1551,-26
1552,-26
1553,-26
1554,-26
1555,-26
1556,-27
1557,-26
1558,-26
1559,-26
1560,-26
1561,-26
1562,-26
1563,-26
1564,-26
1565,-26
1566,-26
1567,-26
1568,-26
1569,-26
1570,-26
1571,-27
1572,-26
1573,-26
1574,-26
1575,-26
1576,-26
1577,-26
1578,-26
1579,-26
1580,-26
1581,-26
1582,-26
1583,-27
1584,-26
1585,-26
1586,-26
1587,-26
1588,-26
1589,-26
1590,-27
1591,-26
1592,-26
1593,-26
1594,-27
1595,-26
1596,-26
1597,-26
1598,-26
1599,-26
1600,-26
1601,-26
1602,-26
1603,-26
1604,-26
1605,-26
1606,-26
1607,-26
1608,-26
1609,-26
1610,-26
1611,-26
1612,-27
1613,-26
1614,-26
1615,-26
1616,-26
1617,-26
1618,-26
1619,-26
1620,-26
1621,-26
1622,-26
1623,-26
1624,-27
1625,-26
1626,-26
1627,-26
1628,-26
1629,-26
1630,-26
1631,-26
1632,-27
1633,-26
1634,-27
1635,-26
1636,-26
1637,-26
1638,-27
1639,-27
1640,-26
1641,-26
1642,-27
1643,-27
1644,-26
1645,-26
1646,-27
1647,-27
1648,-26
1649,-26
1650,-27
1651,-27
1652,-26
1653,-26
1654,-27
1655,-27
1656,-26
1657,-26
1658,-27
1659,-26
1660,-26
1661,-26
1662,-26
1663,-26
1664,-26
1665,-26
1666,-26
1667,-27
1668,-27
1669,-27
1670,-26
1671,-27
1672,-27
1673,-26
1674,-26
1675,-27
1676,-26
1677,-26
1678,-27
1679,-26
1680,-26
1681,-27
1682,-26
1683,-26
1684,-26
1685,-26
1686,-26
1687,-26
1688,-26
1689,-26
1690,-26
1691,-26
1692,-26
1693,-26
1694,-26
1695,-26
1696,-27
1697,-26
1698,-26
1699,-27
1700,-27
1701,-27
1702,-26
1703,-26
1704,-27
1705,-26
1706,-26
1707,-26
1708,-27
1709,-27
1710,-26
1711,-27
1712,-26
1713,-26
1714,-26
1715,-26
1716,-26
1717,-27
1718,-27
1719,-27
1720,-26
1721,-27
1722,-26
1723,-26
1724,-26
1725,-26
1726,-27
1727,-26
1728,-27
1729,-26
1730,-27
1731,-27
1732,-27
1733,-26
1734,-27
1735,-26
1736,-27
1737,-26
1738,-27
1739,-27
1740,-26
1741,-26
1742,-27
1743,-27
1744,-26
1745,-26
1746,-26
1747,-27
1748,-26
1749,-26
1750,-27
1751,-26
1752,-26
1753,-26
1754,-26
1755,-26
1756,-26
1757,-26
1758,-26
1759,-26
1760,-26
1761,-27
1762,-26
1763,-27
1764,-27
1765,-26
1766,-26
1767,-26
1768,-27
1769,-26
1770,-27
1771,-26
1772,-27
1773,-26
1774,-26
1775,-26
1776,-26
1777,-26
1778,-27
1779,-27
1780,-26
1781,-26
1782,-26
1783,-26
1784,-26
1785,-1
1786,-26
1787,-26
1788,-26
1789,-26
1790,-26
1791,-27
1792,-26
1793,-26
1794,-26
1795,-27
1796,-27
1797,-27
1798,-26
1799,-26
1800,-27
1801,-26
1802,-27
1803,-26
1804,-26
1805,-26
1806,-27
1807,-26
1808,-26
1809,-26
1810,-26
1811,-27
1812,-26
1813,-27
1814,-26
1815,-26
1816,-26
1817,-26
1818,-26
1819,-26
1820,-27
1821,-26
1822,-26
1823,-26
1824,-26
1825,-26
1826,-27
1827,-26
1828,-26
1829,-26
1830,-26
1831,-26
1832,-26
1833,-26
1834,-26
1835,-26
1836,-26
1837,-26
1838,-27
1839,-26
1840,-27
1841,-26
1842,-26
1843,-26
1844,-26
1845,-27
1846,-26
1847,-27
1848,-26
1849,-26
1850,-26
1851,-26
1852,-26
1853,-27
1854,-26
1855,-27
1856,-26
1857,-27
1858,-26
1859,-26
1860,-27
1861,-27
1862,-27
1863,-27
1864,-26
1865,-26
1866,-27
1867,-26
1868,-27
1869,-26
1870,-26
1871,-26
1872,-27
1873,-26
1874,-26
1875,-27
1876,-26
1877,-26
1878,-26
1879,-26
1880,-26
1881,-26
1882,-26
1883,-26
1884,-26
1885,-26
1886,-26
1887,-26
1888,-27
1889,-26
1890,-26
1891,-27
1892,-26
1893,-26
1894,-26
1895,-26
1896,-26
1897,-27
1898,-27
1899,-26
1900,-26
1901,-27
1902,-26
1903,-26
1904,-26
1905,-26
1906,-26
1907,-26
1908,-27
1909,-26
1910,-26
1911,-27
1912,-27
1913,-26
1914,-27
1915,-26
1916,-26
1917,-27
1918,-26
1919,-26
1920,-27
1921,-27
1922,-26
1923,-26
1924,-26
1925,-26
1926,-26
1927,-26
1928,-26
1929,-26
1930,-26
1931,-26
1932,-27
1933,-26
1934,-26
1935,-26
1936,-26
1937,-27
1938,-26
1939,-27
1940,-26
1941,-26
1942,-26
1943,-26
1944,-26
1945,-26
1946,-27
1947,-26
1948,-26
1949,-26
1950,-26
1951,-27
1952,-27
1953,-26
1954,-27
1955,-26
1956,-26
1957,-26
1958,-26
1959,-27
1960,-26
1961,-27
1962,-26
1963,-26
1964,-27
1965,-26
1966,-27
1967,-26
1968,-26
1969,-26
1970,-26
1971,-27
1972,-27
1973,-26
1974,-26
1975,-27
1976,-26
1977,-27
1978,-26
1979,-27
1980,-27
1981,-26
1982,-26
1983,-27
1984,-26
1985,-27
1986,-26
1987,-26
1988,-27
1989,-26
1990,-27
1991,-26
1992,-27
1993,-27
1994,-27
1995,-26
1996,-26
1997,-27
1998,-26
1999,-26
2000,-27
2001,-27
2002,-26
2003,-26
2004,-27
2005,-26
2006,-27
2007,-27
2008,-26
2009,-27
2010,-26
2011,-27
2012,-26
2013,-26
2014,-26
2015,-27
2016,-27
2017,-21
2018,-21
2019,-21
2020,-21
2021,-21
2022,-21
2023,-21
2024,-21
2025,-21
2026,-21
2027,-21
2028,-21
2029,-21
2030,-21
2031,-21
2032,-21
2033,-21
2034,-21
2035,-21
2036,-21
2037,-21
2038,-21
2039,-21
2040,-21
2041,-21
2042,-21
2043,-21
2044,-21
2045,-21
2046,-21
2047,-21
2048,-21
2049,-21
2050,-21
2051,-21
2052,-21
2053,-20
2054,-20
2055,-21
2056,-21
2057,-21
2058,-21
2059,-21
2060,-21
2061,-21
2062,-21
2063,-21
2064,-21
2065,-20
2066,-21
2067,-21
2068,-21
2069,-21
2070,-21
2071,-21
2072,-21
2073,-21
2074,-21
2075,-21
2076,-21
2077,-21
2078,-21
2079,-21
2080,-21
2081,-21
2082,-21
2083,-20
2084,-21
2085,-21
2086,-21
2087,-21
2088,-21
2089,-21
2090,-21
2091,-21
2092,-21
2093,-21
2094,-21
2095,-21
2096,-21
2097,-21
2098,-21
2099,-21
2100,-21
2101,-21
2102,-21
2103,-21
2104,-21
2105,-21
2106,-21
2107,-21
2108,-21
2109,-21
2110,-21
2111,-21
2112,-21
2113,-21
2114,-21
2115,-21
2116,-21
2117,-21
2118,-21
2119,-21
2120,-21
2121,-21
2122,-21
2123,-21
2124,-21
2125,-21
2126,-21
2127,-21
2128,-21
2129,-21
2130,-21
2131,-21
2132,-21
2133,-21
2134,-21
2135,-21
2136,-21
2137,-21
2138,-21
2139,-21
2140,-20
2141,-21
2142,-21
2143,-21
2144,-21
2145,-21
2146,-21
2147,-21
2148,-21
2149,-21
2150,-21
2151,-21
2152,-21
2153,-21
2154,-21
2155,-21
2156,-21
2157,-21
2158,-21
2159,-21
2160,-21
2161,-21
2162,-21
2163,-20
2164,-20
2165,-21
2166,-21
2167,-21
2168,-21
2169,-21
2170,-21
2171,-21
2172,-21
2173,-21
2174,-21
2175,-21
2176,-21
2177,-21
2178,-21
2179,-21
2180,-21
2181,-21
2182,-21
2183,-21
2184,-21
2185,-21
2186,-21
2187,-21
2188,-21
2189,-21
2190,-21
2191,-21
2192,-21
2193,-21
2194,-21
2195,-21
2196,-21
2197,-21
2198,-21
2199,-21
2200,-21
2201,-21
2202,-21
2203,-21
2204,-21
2205,-21
2206,-21
2207,-21
2208,-21
2209,-21
2210,-21
2211,-21
2212,-21
2213,-21
2214,-21
2215,-21
2216,-21
2217,-21
2218,-21
2219,-21
2220,-21
2221,-21
2222,-21
2223,-21
2224,-21
2225,-21
2226,-21
2227,-21
2228,-21
2229,-21
2230,-21
2231,-21
2232,-21
2233,-1
2234,-21
2235,-21
2236,-21
2237,-21
2238,-21
2239,-21
2240,-21
2241,-21
2242,-21
2243,-21
2244,-21
2245,-21
2246,-21
2247,-21
2248,-21
2249,-21
2250,-21
2251,-21
2252,-21
2253,-21
2254,-21
2255,-21
2256,-20
2257,-21
2258,-21
2259,-21
2260,-21
2261,-21
2262,-21
2263,-21
2264,-21
2265,-21
2266,-21
2267,-21
2268,-21
2269,-21
2270,-21
2271,-21
2272,-21
2273,-21
2274,-21
2275,-20
2276,-21
2277,-21
2278,-21
2279,-21
2280,-20
2281,-21
2282,-21
2283,-20
2284,-21
2285,-21
2286,-20
2287,-21
2288,-21
2289,-21
2290,-21
2291,-21
2292,-21
2293,-21
2294,-21
2295,-21
2296,-21
2297,-21
2298,-21
2299,-21
2300,-21
2301,-20
2302,-21
2303,-21
2304,-21
2305,-21
2306,-21
2307,-21
2308,-21
2309,-21
2310,-21
2311,-21
2312,-21
2313,-21
2314,-21
2315,-21
2316,-20
2317,-21
2318,-21
2319,-21
2320,-21
2321,-21
2322,-21
2323,-21
2324,-20
2325,-21
2326,-20
2327,-21
2328,-21
2329,-21
2330,-21
2331,-20
2332,-20
2333,-21
2334,-21
2335,-21
2336,-20
2337,-21
2338,-21
2339,-21
2340,-21
2341,-21
2342,-20
2343,-21
2344,-21
2345,-21
2346,-21
2347,-21
2348,-21
2349,-21
2350,-21
2351,-21
2352,-20
2353,-20
2354,-21
2355,-21
2356,-21
2357,-21
2358,-21
2359,-21
2360,-20
2361,-21
2362,-20
2363,-21
2364,-21
2365,-21
2366,-21
2367,-21
2368,-21
2369,-21
2370,-21
2371,-20
2372,-21
2373,-21
2374,-20
2375,-21
2376,-20
2377,-21
2378,-20
2379,-21
2380,-21
2381,-21
2382,-21
2383,-21
2384,-21
2385,-20
2386,-21
2387,-21
2388,-21
2389,-21
2390,-21
2391,-21
2392,-21
2393,-21
2394,-21
2395,-21
2396,-21
2397,-21
2398,-21
2399,-21
2400,-21
2401,-21
2402,-20
2403,-20
2404,-21
2405,-21
2406,-20
2407,-21
2408,-21
2409,-21
2410,-21
2411,-21
2412,-21
2413,-21
2414,-21
2415,-21
2416,-20
2417,-20
2418,-21
2419,-21
2420,-21
2421,-21
2422,-21
2423,-21
2424,-21
2425,-21
2426,-20
2427,-21
2428,-21
2429,-21
2430,-20
2431,-21
2432,-21
2433,-21
2434,-21
2435,-21
2436,-20
2437,-21
2438,-21
2439,-21
2440,-20
2441,-20
2442,-21
2443,-21
2444,-21
2445,-21
2446,-21
2447,-21
2448,-21
2449,-21
2450,-21
2451,-21
2452,-21
2453,-21
2454,-21
2455,-21
2456,-21
2457,-21
2458,-21
2459,-21
2460,-21
2461,-21
2462,-20
2463,-21
2464,-21
2465,-21
2466,-21
2467,-21
2468,-20
2469,-21
2470,-20
2471,-21
2472,-21
2473,-21
2474,-20
2475,-20
2476,-20
2477,-21
2478,-21
2479,-21
2480,-21
2481,-21
2482,-20
2483,-20
2484,-21
2485,-21
2486,-21
2487,-21
2488,-21
2489,-21
2490,-21
2491,-21
2492,-21
2493,-20
2494,-21
2495,-21
2496,-21
2497,-21
